"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"1653","NID10330 20160131 170030",10330,2016-01-31 09:00:30,-115.589,36.03486,6.6,"MULD",26,39949
"1654","NID10330 20160131 180014",10330,2016-01-31 10:00:14,-115.5928,36.04208,4.4,"MULD",26,39949
"1655","NID10330 20160131 190030",10330,2016-01-31 11:00:30,-115.5901,36.04167,2,"MULD",26,39949
"1656","NID10330 20160131 200014",10330,2016-01-31 12:00:14,-115.5877,36.0423,5,"MULD",26,39949
"1657","NID10330 20160131 210016",10330,2016-01-31 13:00:16,-115.5878,36.04233,3.2,"MULD",26,39949
"1658","NID10330 20160131 220030",10330,2016-01-31 14:00:30,-115.5875,36.04256,2.8,"MULD",26,39949
"1659","NID10330 20160131 230030",10330,2016-01-31 15:00:30,-115.5892,36.04438,4.2,"MULD",26,39949
"1660","NID10330 20160201 000014",10330,2016-01-31 16:00:14,-115.5882,36.04304,4.4,"MULD",26,39949
"1661","NID10330 20160201 010030",10330,2016-01-31 17:00:30,-115.5881,36.04302,1.8,"MULD",26,39949
"1662","NID10330 20160201 020023",10330,2016-01-31 18:00:23,-115.5881,36.04298,2.2,"MULD",26,39949
"1663","NID10330 20160201 030014",10330,2016-01-31 19:00:14,-115.5876,36.04188,2.2,"MULD",26,39949
"1664","NID10330 20160201 040025",10330,2016-01-31 20:00:25,-115.5872,36.04182,1.6,"MULD",26,39949
"1665","NID10330 20160201 050013",10330,2016-01-31 21:00:13,-115.5872,36.04181,1.8,"MULD",26,39949
"1666","NID10330 20160201 060015",10330,2016-01-31 22:00:15,-115.5872,36.04181,2.8,"MULD",26,39949
"1667","NID10330 20160201 070030",10330,2016-01-31 23:00:30,-115.5869,36.041,4.8,"MULD",26,39949
"1668","NID10330 20160201 080029",10330,2016-02-01 00:00:29,-115.5861,36.03823,3.4,"MULD",26,39949
"1669","NID10330 20160201 090013",10330,2016-02-01 01:00:13,-115.586,36.03814,2.6,"MULD",26,39949
"1670","NID10330 20160201 100030",10330,2016-02-01 02:00:30,-115.5812,36.04187,3.4,"MULD",26,39949
"1671","NID10330 20160201 110035",10330,2016-02-01 03:00:35,-115.5781,36.05223,2.8,"MULD",26,39949
"1672","NID10330 20160201 120022",10330,2016-02-01 04:00:22,-115.5781,36.05226,3.4,"MULD",26,39949
"1673","NID10330 20160201 130030",10330,2016-02-01 05:00:30,-115.5778,36.05225,3.2,"MULD",26,39949
"1674","NID10330 20160201 140016",10330,2016-02-01 06:00:16,-115.5787,36.0524,2.2,"MULD",26,39949
"1675","NID10330 20160201 150029",10330,2016-02-01 07:00:29,-115.5789,36.05253,2.2,"MULD",26,39949
"1676","NID10330 20160201 160013",10330,2016-02-01 08:00:13,-115.579,36.05274,3,"MULD",26,39949
"1677","NID10330 20160201 170029",10330,2016-02-01 09:00:29,-115.578,36.05119,5.6,"MULD",26,39949
"1678","NID10330 20160201 180030",10330,2016-02-01 10:00:30,-115.5771,36.04928,3.6,"MULD",26,39949
"1679","NID10330 20160201 190030",10330,2016-02-01 11:00:30,-115.5769,36.04978,6.8,"MULD",26,39949
"1680","NID10330 20160201 200013",10330,2016-02-01 12:00:13,-115.577,36.04973,3.6,"MULD",26,39949
"1681","NID10330 20160201 210022",10330,2016-02-01 13:00:22,-115.577,36.04972,2.4,"MULD",26,39949
"1682","NID10330 20160201 220013",10330,2016-02-01 14:00:13,-115.5793,36.04956,8.2,"MULD",26,39949
"1683","NID10330 20160201 230026",10330,2016-02-01 15:00:26,-115.5803,36.05087,2.2,"MULD",26,39949
"1684","NID10330 20160202 000013",10330,2016-02-01 16:00:13,-115.5803,36.05071,3.4,"MULD",26,39949
"1685","NID10330 20160202 010030",10330,2016-02-01 17:00:30,-115.5803,36.05087,3.2,"MULD",26,39949
"1686","NID10330 20160202 020027",10330,2016-02-01 18:00:27,-115.5797,36.05097,2.4,"MULD",26,39949
"1687","NID10330 20160202 030018",10330,2016-02-01 19:00:18,-115.5765,36.04969,2.2,"MULD",26,39949
"1688","NID10330 20160202 040030",10330,2016-02-01 20:00:30,-115.5766,36.04979,2.6,"MULD",26,39949
"1689","NID10330 20160202 050016",10330,2016-02-01 21:00:16,-115.5766,36.0498,6.4,"MULD",26,39949
"1690","NID10330 20160202 060030",10330,2016-02-01 22:00:30,-115.5766,36.04975,2.6,"MULD",26,39949
"1691","NID10330 20160202 070013",10330,2016-02-01 23:00:13,-115.5769,36.05013,2.4,"MULD",26,39949
"1692","NID10330 20160202 080030",10330,2016-02-02 00:00:30,-115.578,36.05186,2.4,"MULD",26,39949
"1693","NID10330 20160202 090015",10330,2016-02-02 01:00:15,-115.5784,36.05298,3.6,"MULD",26,39949
"1694","NID10330 20160202 100148",10330,2016-02-02 02:01:48,-115.579,36.05305,4.6,"MULD",26,39949
"1695","NID10330 20160202 110030",10330,2016-02-02 03:00:30,-115.5791,36.05288,2.4,"MULD",26,39949
"1696","NID10330 20160202 120013",10330,2016-02-02 04:00:13,-115.5791,36.05293,2.6,"MULD",26,39949
"1697","NID10330 20160202 130021",10330,2016-02-02 05:00:21,-115.5793,36.05295,3,"MULD",26,39949
"1698","NID10330 20160202 140024",10330,2016-02-02 06:00:24,-115.5793,36.05293,2,"MULD",26,39949
"1699","NID10330 20160202 150012",10330,2016-02-02 07:00:12,-115.5789,36.05301,2.6,"MULD",26,39949
"1700","NID10330 20160202 160016",10330,2016-02-02 08:00:16,-115.5783,36.05304,4.2,"MULD",26,39949
"1701","NID10330 20160202 170029",10330,2016-02-02 09:00:29,-115.5783,36.05292,1.8,"MULD",26,39949
"1702","NID10330 20160202 180014",10330,2016-02-02 10:00:14,-115.5761,36.04904,2.4,"MULD",26,39949
"1703","NID10330 20160202 190017",10330,2016-02-02 11:00:17,-115.5744,36.04908,3.4,"MULD",26,39949
"1704","NID10330 20160202 200030",10330,2016-02-02 12:00:30,-115.5743,36.04912,3.2,"MULD",26,39949
"1705","NID10330 20160202 210030",10330,2016-02-02 13:00:30,-115.5735,36.04937,2.8,"MULD",26,39949
"1706","NID10330 20160202 220020",10330,2016-02-02 14:00:20,-115.573,36.04935,2.8,"MULD",26,39949
"1707","NID10330 20160202 230013",10330,2016-02-02 15:00:13,-115.573,36.04931,7,"MULD",26,39949
"1708","NID10330 20160203 000029",10330,2016-02-02 16:00:29,-115.5728,36.04929,4.4,"MULD",26,39949
"1709","NID10330 20160203 010013",10330,2016-02-02 17:00:13,-115.5729,36.04953,2.6,"MULD",26,39949
"1710","NID10330 20160203 020030",10330,2016-02-02 18:00:30,-115.5734,36.04962,2.6,"MULD",26,39949
"1711","NID10330 20160203 030013",10330,2016-02-02 19:00:13,-115.5734,36.04959,4,"MULD",26,39949
"1712","NID10330 20160203 040029",10330,2016-02-02 20:00:29,-115.5733,36.04958,2.6,"MULD",26,39949
"1713","NID10330 20160203 050015",10330,2016-02-02 21:00:15,-115.5733,36.04961,5.8,"MULD",26,39949
"1714","NID10330 20160203 060116",10330,2016-02-02 22:01:16,-115.5724,36.04963,3.4,"MULD",26,39949
"1715","NID10330 20160203 070014",10330,2016-02-02 23:00:14,-115.5719,36.05027,1.8,"MULD",26,39949
"1716","NID10330 20160203 080030",10330,2016-02-03 00:00:30,-115.5709,36.05167,2.4,"MULD",26,39949
"1717","NID10330 20160203 090013",10330,2016-02-03 01:00:13,-115.5708,36.05168,2.8,"MULD",26,39949
"1718","NID10330 20160203 100019",10330,2016-02-03 02:00:19,-115.5709,36.05164,2.4,"MULD",26,39949
"1719","NID10330 20160203 110033",10330,2016-02-03 03:00:33,-115.5708,36.05188,2.4,"MULD",26,39949
"1720","NID10330 20160203 120012",10330,2016-02-03 04:00:12,-115.5708,36.05202,2.2,"MULD",26,39949
"1721","NID10330 20160203 130018",10330,2016-02-03 05:00:18,-115.57,36.05203,2.8,"MULD",26,39949
"1722","NID10330 20160203 140006",10330,2016-02-03 06:00:06,-115.5694,36.05149,2,"MULD",26,39949
"1723","NID10330 20160203 150030",10330,2016-02-03 07:00:30,-115.5694,36.05158,3.4,"MULD",26,39949
"1724","NID10330 20160203 160015",10330,2016-02-03 08:00:15,-115.5694,36.05159,2.8,"MULD",26,39949
"1725","NID10330 20160203 170100",10330,2016-02-03 09:01:00,-115.5708,36.04898,7,"MULD",26,39949
"1726","NID10330 20160203 180104",10330,2016-02-03 10:01:04,-115.5729,36.0485,2.2,"MULD",26,39949
"1727","NID10330 20160203 190013",10330,2016-02-03 11:00:13,-115.5728,36.04934,2.8,"MULD",26,39949
"1728","NID10330 20160203 200030",10330,2016-02-03 12:00:30,-115.5727,36.0493,2.2,"MULD",26,39949
"1729","NID10330 20160203 210012",10330,2016-02-03 13:00:12,-115.5729,36.04939,2.8,"MULD",26,39949
"1730","NID10330 20160203 220030",10330,2016-02-03 14:00:30,-115.5728,36.04962,5.2,"MULD",26,39949
"1731","NID10330 20160203 230006",10330,2016-02-03 15:00:06,-115.5726,36.04956,2.4,"MULD",26,39949
"1732","NID10330 20160204 000121",10330,2016-02-03 16:01:21,-115.5727,36.04983,4.4,"MULD",26,39949
"1733","NID10330 20160204 010030",10330,2016-02-03 17:00:30,-115.5727,36.0498,3.2,"MULD",26,39949
"1734","NID10330 20160204 020012",10330,2016-02-03 18:00:12,-115.5725,36.04958,2.4,"MULD",26,39949
"1735","NID10330 20160204 030030",10330,2016-02-03 19:00:30,-115.5726,36.04952,3.2,"MULD",26,39949
"1736","NID10330 20160204 040013",10330,2016-02-03 20:00:13,-115.5728,36.04963,2.8,"MULD",26,39949
"1737","NID10330 20160204 050030",10330,2016-02-03 21:00:30,-115.5727,36.04954,2,"MULD",26,39949
"1738","NID10330 20160204 060012",10330,2016-02-03 22:00:12,-115.5726,36.04948,2.6,"MULD",26,39949
"1739","NID10330 20160204 070006",10330,2016-02-03 23:00:06,-115.5726,36.05013,2,"MULD",26,39949
"1740","NID10330 20160204 080030",10330,2016-02-04 00:00:30,-115.5752,36.05142,3.6,"MULD",26,39949
"1741","NID10330 20160204 090029",10330,2016-02-04 01:00:29,-115.5758,36.05325,2.6,"MULD",26,39949
"1742","NID10330 20160204 100048",10330,2016-02-04 02:00:48,-115.569,36.05164,2.4,"MULD",26,39949
"1743","NID10330 20160204 110013",10330,2016-02-04 03:00:13,-115.5695,36.05146,3,"MULD",26,39949
"1744","NID10330 20160204 120024",10330,2016-02-04 04:00:24,-115.5695,36.05155,2,"MULD",26,39949
"1745","NID10330 20160204 130005",10330,2016-02-04 05:00:05,-115.5696,36.05098,2.2,"MULD",26,39949
"1746","NID10330 20160204 140030",10330,2016-02-04 06:00:30,-115.5696,36.05096,3.2,"MULD",26,39949
"1747","NID10330 20160204 150013",10330,2016-02-04 07:00:13,-115.5709,36.05041,3.2,"MULD",26,39949
"1748","NID10330 20160204 160014",10330,2016-02-04 08:00:14,-115.5719,36.05087,2.8,"MULD",26,39949
"1749","NID10330 20160204 170029",10330,2016-02-04 09:00:29,-115.5736,36.05064,6.8,"MULD",26,39949
"1750","NID10330 20160204 180048",10330,2016-02-04 10:00:48,-115.5746,36.05016,3.2,"MULD",26,39949
"1751","NID10330 20160204 190030",10330,2016-02-04 11:00:30,-115.5739,36.04907,3,"MULD",26,39949
"1752","NID10330 20160204 200030",10330,2016-02-04 12:00:30,-115.5739,36.04873,2,"MULD",26,39949
"1753","NID10330 20160204 210013",10330,2016-02-04 13:00:13,-115.5739,36.04873,2.6,"MULD",26,39949
"1754","NID10330 20160204 220013",10330,2016-02-04 14:00:13,-115.574,36.04874,3.8,"MULD",26,39949
"1755","NID10330 20160204 230030",10330,2016-02-04 15:00:30,-115.5733,36.04873,8.6,"MULD",26,39949
"1756","NID10330 20160205 000030",10330,2016-02-04 16:00:30,-115.5729,36.04873,4.4,"MULD",26,39949
"1757","NID10330 20160205 010108",10330,2016-02-04 17:01:08,-115.5727,36.04907,10,"MULD",26,39949
"1758","NID10330 20160205 020030",10330,2016-02-04 18:00:30,-115.5726,36.04914,2.2,"MULD",26,39949
"1759","NID10330 20160205 030012",10330,2016-02-04 19:00:12,-115.5726,36.04917,2.4,"MULD",26,39949
"1760","NID10330 20160205 040015",10330,2016-02-04 20:00:15,-115.5725,36.0493,2.8,"MULD",26,39949
"1761","NID10330 20160205 050054",10330,2016-02-04 21:00:54,-115.573,36.0495,2.2,"MULD",26,39949
"1762","NID10330 20160205 060011",10330,2016-02-04 22:00:11,-115.5729,36.04932,2.2,"MULD",26,39949
"1763","NID10330 20160205 070017",10330,2016-02-04 23:00:17,-115.574,36.05009,2.4,"MULD",26,39949
"1764","NID10330 20160205 080030",10330,2016-02-05 00:00:30,-115.5773,36.05133,6.4,"MULD",26,39949
"1765","NID10330 20160205 090013",10330,2016-02-05 01:00:13,-115.5785,36.05265,3.4,"MULD",26,39949
"1766","NID10330 20160205 100030",10330,2016-02-05 02:00:30,-115.5785,36.05268,3,"MULD",26,39949
"1767","NID10330 20160205 110013",10330,2016-02-05 03:00:13,-115.5791,36.05289,2.4,"MULD",26,39949
"1768","NID10330 20160205 120014",10330,2016-02-05 04:00:14,-115.5791,36.05291,2.4,"MULD",26,39949
"1769","NID10330 20160205 130009",10330,2016-02-05 05:00:09,-115.579,36.05289,2.8,"MULD",26,39949
"1770","NID10330 20160205 140029",10330,2016-02-05 06:00:29,-115.5791,36.05295,2.2,"MULD",26,39949
"1771","NID10330 20160205 150011",10330,2016-02-05 07:00:11,-115.579,36.05293,2.4,"MULD",26,39949
"1772","NID10330 20160205 160026",10330,2016-02-05 08:00:26,-115.5789,36.05297,2,"MULD",26,39949
"1773","NID10330 20160205 170019",10330,2016-02-05 09:00:19,-115.579,36.05198,2.2,"MULD",26,39949
"1774","NID10330 20160205 180012",10330,2016-02-05 10:00:12,-115.576,36.04961,2.6,"MULD",26,39949
"1775","NID10330 20160205 190016",10330,2016-02-05 11:00:16,-115.5769,36.04636,2.6,"MULD",26,39949
"1776","NID10330 20160205 200117",10330,2016-02-05 12:01:17,-115.579,36.04588,13,"MULD",26,39949
"1777","NID10330 20160205 210027",10330,2016-02-05 13:00:27,-115.5804,36.04505,3.8,"MULD",26,39949
"1778","NID10330 20160205 220030",10330,2016-02-05 14:00:30,-115.5802,36.0449,4.2,"MULD",26,39949
"1779","NID10330 20160205 230012",10330,2016-02-05 15:00:12,-115.5802,36.04493,2,"MULD",26,39949
"1780","NID10330 20160206 000030",10330,2016-02-05 16:00:30,-115.5802,36.04479,4.4,"MULD",26,39949
"1781","NID10330 20160206 010019",10330,2016-02-05 17:00:19,-115.5803,36.04501,2.6,"MULD",26,39949
"1782","NID10330 20160206 020030",10330,2016-02-05 18:00:30,-115.5803,36.04497,2.2,"MULD",26,39949
"1783","NID10330 20160206 030019",10330,2016-02-05 19:00:19,-115.5803,36.04506,1.8,"MULD",26,39949
"1784","NID10330 20160206 040012",10330,2016-02-05 20:00:12,-115.5805,36.04464,2.6,"MULD",26,39949
"1785","NID10330 20160206 050030",10330,2016-02-05 21:00:30,-115.5806,36.04473,3,"MULD",26,39949
"1786","NID10330 20160206 060020",10330,2016-02-05 22:00:20,-115.5806,36.04471,2.4,"MULD",26,39949
"1787","NID10330 20160206 070024",10330,2016-02-05 23:00:24,-115.5801,36.0466,1.6,"MULD",26,39949
"1788","NID10330 20160206 080012",10330,2016-02-06 00:00:12,-115.5784,36.05038,3.8,"MULD",26,39949
"1789","NID10330 20160206 090011",10330,2016-02-06 01:00:11,-115.5784,36.05033,4.6,"MULD",26,39949
"1790","NID10330 20160206 100012",10330,2016-02-06 02:00:12,-115.5796,36.051,5.8,"MULD",26,39949
"1791","NID10330 20160206 110049",10330,2016-02-06 03:00:49,-115.5802,36.05234,2.8,"MULD",26,39949
"1792","NID10330 20160206 120026",10330,2016-02-06 04:00:26,-115.5803,36.05237,4.4,"MULD",26,39949
"1793","NID10330 20160206 130014",10330,2016-02-06 05:00:14,-115.5803,36.05244,3.2,"MULD",26,39949
"1794","NID10330 20160206 140059",10330,2016-02-06 06:00:59,-115.5804,36.05237,2.2,"MULD",26,39949
"1795","NID10330 20160206 150013",10330,2016-02-06 07:00:13,-115.5803,36.05238,2.2,"MULD",26,39949
"1796","NID10330 20160206 160030",10330,2016-02-06 08:00:30,-115.58,36.05249,2.2,"MULD",26,39949
"1797","NID10330 20160206 170022",10330,2016-02-06 09:00:22,-115.579,36.05086,6,"MULD",26,39949
"1798","NID10330 20160206 180054",10330,2016-02-06 10:00:54,-115.5756,36.0478,2.2,"MULD",26,39949
"1799","NID10330 20160206 190019",10330,2016-02-06 11:00:19,-115.5758,36.04719,2,"MULD",26,39949
"1800","NID10330 20160206 200030",10330,2016-02-06 12:00:30,-115.5759,36.04715,2.6,"MULD",26,39949
"1801","NID10330 20160206 210020",10330,2016-02-06 13:00:20,-115.576,36.04727,2.4,"MULD",26,39949
"1802","NID10330 20160206 220030",10330,2016-02-06 14:00:30,-115.576,36.04706,2.8,"MULD",26,39949
"1803","NID10330 20160206 230025",10330,2016-02-06 15:00:25,-115.5783,36.04595,2.8,"MULD",26,39949
"1804","NID10330 20160207 000054",10330,2016-02-06 16:00:54,-115.5801,36.04536,4.2,"MULD",26,39949
"1805","NID10330 20160207 010019",10330,2016-02-06 17:00:19,-115.5804,36.04551,2.4,"MULD",26,39949
"1806","NID10330 20160207 020030",10330,2016-02-06 18:00:30,-115.5803,36.04548,3.2,"MULD",26,39949
"1807","NID10330 20160207 030019",10330,2016-02-06 19:00:19,-115.5802,36.04567,3.6,"MULD",26,39949
"1808","NID10330 20160207 040019",10330,2016-02-06 20:00:19,-115.58,36.04586,1.8,"MULD",26,39949
"1809","NID10330 20160207 050018",10330,2016-02-06 21:00:18,-115.58,36.04588,4,"MULD",26,39949
"1810","NID10330 20160207 060012",10330,2016-02-06 22:00:12,-115.5801,36.04582,2.2,"MULD",26,39949
"1811","NID10330 20160207 070030",10330,2016-02-06 23:00:30,-115.5792,36.04748,2,"MULD",26,39949
"1812","NID10330 20160207 080019",10330,2016-02-07 00:00:19,-115.5782,36.05025,3.8,"MULD",26,39949
"1813","NID10330 20160207 090010",10330,2016-02-07 01:00:10,-115.5792,36.05231,5,"MULD",26,39949
"1814","NID10330 20160207 100031",10330,2016-02-07 02:00:31,-115.5792,36.05224,2.8,"MULD",26,39949
"1815","NID10330 20160207 110022",10330,2016-02-07 03:00:22,-115.5792,36.05228,6.2,"MULD",26,39949
"1816","NID10330 20160207 120019",10330,2016-02-07 04:00:19,-115.5795,36.05223,6,"MULD",26,39949
"1817","NID10330 20160207 130030",10330,2016-02-07 05:00:30,-115.5794,36.05223,1.8,"MULD",26,39949
"1818","NID10330 20160207 140018",10330,2016-02-07 06:00:18,-115.5794,36.0522,3,"MULD",26,39949
"1819","NID10330 20160207 150001",10330,2016-02-07 07:00:01,-115.5795,36.05222,2,"MULD",26,39949
"1820","NID10330 20160207 160012",10330,2016-02-07 08:00:12,-115.5795,36.05199,2,"MULD",26,39949
"1821","NID10330 20160207 170030",10330,2016-02-07 09:00:30,-115.5796,36.05198,2.4,"MULD",26,39949
"1822","NID10330 20160207 180021",10330,2016-02-07 10:00:21,-115.5838,36.04549,2.6,"MULD",26,39949
"1823","NID10330 20160207 190048",10330,2016-02-07 11:00:48,-115.583,36.04568,5,"MULD",26,39949
"1824","NID10330 20160207 200030",10330,2016-02-07 12:00:30,-115.583,36.04576,2,"MULD",26,39949
"1825","NID10330 20160207 210018",10330,2016-02-07 13:00:18,-115.5829,36.04578,2,"MULD",26,39949
"1826","NID10330 20160207 220030",10330,2016-02-07 14:00:30,-115.5815,36.04559,2.6,"MULD",26,39949
"1827","NID10330 20160207 230010",10330,2016-02-07 15:00:10,-115.5814,36.04559,2.2,"MULD",26,39949
"1828","NID10330 20160208 000011",10330,2016-02-07 16:00:11,-115.5814,36.04576,5,"MULD",26,39949
"1829","NID10330 20160208 010030",10330,2016-02-07 17:00:30,-115.5821,36.0465,1.8,"MULD",26,39949
"1830","NID10330 20160208 020010",10330,2016-02-07 18:00:10,-115.5822,36.04678,2.2,"MULD",26,39949
"1831","NID10330 20160208 030010",10330,2016-02-07 19:00:10,-115.5822,36.04676,4.4,"MULD",26,39949
"1832","NID10330 20160208 040029",10330,2016-02-07 20:00:29,-115.5822,36.04679,1.6,"MULD",26,39949
"1833","NID10330 20160208 050016",10330,2016-02-07 21:00:16,-115.5827,36.04678,2.6,"MULD",26,39949
"1834","NID10330 20160208 060008",10330,2016-02-07 22:00:08,-115.5822,36.04763,1.8,"MULD",26,39949
"1835","NID10330 20160208 070019",10330,2016-02-07 23:00:19,-115.5824,36.0494,2.2,"MULD",26,39949
"1836","NID10330 20160208 080017",10330,2016-02-08 00:00:17,-115.582,36.05191,5.4,"MULD",26,39949
"1837","NID10330 20160208 090017",10330,2016-02-08 01:00:17,-115.5819,36.05184,6.8,"MULD",26,39949
"1838","NID10330 20160208 100030",10330,2016-02-08 02:00:30,-115.5819,36.05197,2.8,"MULD",26,39949
"1839","NID10330 20160208 110018",10330,2016-02-08 03:00:18,-115.582,36.05258,2.6,"MULD",26,39949
"1840","NID10330 20160208 120030",10330,2016-02-08 04:00:30,-115.5818,36.05283,3.2,"MULD",26,39949
"1841","NID10330 20160208 130015",10330,2016-02-08 05:00:15,-115.5823,36.05293,2.2,"MULD",26,39949
"1842","NID10330 20160208 140030",10330,2016-02-08 06:00:30,-115.5823,36.05294,2.6,"MULD",26,39949
"1843","NID10330 20160208 150047",10330,2016-02-08 07:00:47,-115.5823,36.05298,1.8,"MULD",26,39949
"1844","NID10330 20160208 160017",10330,2016-02-08 08:00:17,-115.5825,36.05269,3,"MULD",26,39949
"1845","NID10330 20160208 170030",10330,2016-02-08 09:00:30,-115.5824,36.05267,2.2,"MULD",26,39949
"1846","NID10330 20160208 180016",10330,2016-02-08 10:00:16,-115.5873,36.04852,5.2,"MULD",26,39949
"1847","NID10330 20160208 190013",10330,2016-02-08 11:00:13,-115.5884,36.04744,2.4,"MULD",26,39949
"1848","NID10330 20160208 200047",10330,2016-02-08 12:00:47,-115.5883,36.04765,2.6,"MULD",26,39949
"1849","NID10330 20160208 210016",10330,2016-02-08 13:00:16,-115.5883,36.04765,2.2,"MULD",26,39949
"1850","NID10330 20160208 220009",10330,2016-02-08 14:00:09,-115.5885,36.04832,7.6,"MULD",26,39949
"1851","NID10330 20160208 230030",10330,2016-02-08 15:00:30,-115.5885,36.04837,2.6,"MULD",26,39949
"1852","NID10330 20160209 000015",10330,2016-02-08 16:00:15,-115.5885,36.04834,3.2,"MULD",26,39949
"1853","NID10330 20160209 010030",10330,2016-02-08 17:00:30,-115.5899,36.04795,2.2,"MULD",26,39949
"1854","NID10330 20160209 020043",10330,2016-02-08 18:00:43,-115.5888,36.04812,4.2,"MULD",26,39949
"1855","NID10330 20160209 030016",10330,2016-02-08 19:00:16,-115.5886,36.04815,4.6,"MULD",26,39949
"1856","NID10330 20160209 040030",10330,2016-02-08 20:00:30,-115.5887,36.04815,2,"MULD",26,39949
"1857","NID10330 20160209 050009",10330,2016-02-08 21:00:09,-115.5887,36.0481,1.6,"MULD",26,39949
"1858","NID10330 20160209 060008",10330,2016-02-08 22:00:08,-115.5883,36.04826,3.4,"MULD",26,39949
"1859","NID10330 20160209 070030",10330,2016-02-08 23:00:30,-115.5875,36.04479,2,"MULD",26,39949
"1860","NID10330 20160209 080015",10330,2016-02-09 00:00:15,-115.5861,36.04204,3.4,"MULD",26,39949
"1861","NID10330 20160209 090016",10330,2016-02-09 01:00:16,-115.5847,36.04155,2.6,"MULD",26,39949
"1862","NID10330 20160209 100029",10330,2016-02-09 02:00:29,-115.5836,36.0419,2.4,"MULD",26,39949
"1863","NID10330 20160209 110016",10330,2016-02-09 03:00:16,-115.5837,36.04189,4.2,"MULD",26,39949
"1864","NID10330 20160209 120009",10330,2016-02-09 04:00:09,-115.5838,36.04191,5.4,"MULD",26,39949
"1865","NID10330 20160209 130030",10330,2016-02-09 05:00:30,-115.5838,36.04197,1.8,"MULD",26,39949
"1866","NID10330 20160209 140028",10330,2016-02-09 06:00:28,-115.5811,36.04217,8.6,"MULD",26,39949
"1867","NID10330 20160209 150008",10330,2016-02-09 07:00:08,-115.5838,36.04193,1.8,"MULD",26,39949
"1868","NID10330 20160209 160030",10330,2016-02-09 08:00:30,-115.5838,36.04195,2.6,"MULD",26,39949
"1869","NID10330 20160209 170015",10330,2016-02-09 09:00:15,-115.5846,36.04157,3.2,"MULD",26,39949
"1870","NID10330 20160209 180048",10330,2016-02-09 10:00:48,-115.5847,36.04041,2.6,"MULD",26,39949
"1871","NID10330 20160209 190010",10330,2016-02-09 11:00:10,-115.5829,36.04303,4,"MULD",26,39949
"1872","NID10330 20160209 200019",10330,2016-02-09 12:00:19,-115.5854,36.04005,2.8,"MULD",26,39949
"1873","NID10330 20160209 210015",10330,2016-02-09 13:00:15,-115.585,36.04051,4,"MULD",26,39949
"1874","NID10330 20160209 220048",10330,2016-02-09 14:00:48,-115.585,36.04055,5,"MULD",26,39949
"1875","NID10330 20160209 230010",10330,2016-02-09 15:00:10,-115.584,36.04021,4.4,"MULD",26,39949
"1876","NID10330 20160210 000030",10330,2016-02-09 16:00:30,-115.5833,36.04017,2.4,"MULD",26,39949
"1877","NID10330 20160210 010030",10330,2016-02-09 17:00:30,-115.5833,36.04011,4.2,"MULD",26,39949
"1878","NID10330 20160210 020030",10330,2016-02-09 18:00:30,-115.5832,36.04013,2.6,"MULD",26,39949
"1879","NID10330 20160210 030007",10330,2016-02-09 19:00:07,-115.5832,36.04016,2,"MULD",26,39949
"1880","NID10330 20160210 040030",10330,2016-02-09 20:00:30,-115.5831,36.03992,1.8,"MULD",26,39949
"1881","NID10330 20160210 050014",10330,2016-02-09 21:00:14,-115.5829,36.03988,2.8,"MULD",26,39949
"1882","NID10330 20160210 060015",10330,2016-02-09 22:00:15,-115.5828,36.03991,2.8,"MULD",26,39949
"1883","NID10330 20160210 070030",10330,2016-02-09 23:00:30,-115.5826,36.03938,2.6,"MULD",26,39949
"1884","NID10330 20160210 080015",10330,2016-02-10 00:00:15,-115.5823,36.03916,5,"MULD",26,39949
"1885","NID10330 20160210 090030",10330,2016-02-10 01:00:30,-115.5824,36.03891,3,"MULD",26,39949
"1886","NID10330 20160210 100030",10330,2016-02-10 02:00:30,-115.5823,36.03889,3.4,"MULD",26,39949
"1887","NID10330 20160210 110016",10330,2016-02-10 03:00:16,-115.5822,36.03882,6.6,"MULD",26,39949
"1888","NID10330 20160210 120025",10330,2016-02-10 04:00:25,-115.5823,36.03861,4.2,"MULD",26,39949
"1889","NID10330 20160210 130019",10330,2016-02-10 05:00:19,-115.5823,36.03861,3.2,"MULD",26,39949
"1890","NID10330 20160210 140029",10330,2016-02-10 06:00:29,-115.5823,36.03864,3,"MULD",26,39949
"1891","NID10330 20160210 150006",10330,2016-02-10 07:00:06,-115.5823,36.03864,3.8,"MULD",26,39949
"1892","NID10330 20160210 160022",10330,2016-02-10 08:00:22,-115.5822,36.03859,3,"MULD",26,39949
"1893","NID10330 20160210 170013",10330,2016-02-10 09:00:13,-115.5825,36.03836,2.6,"MULD",26,39949
"1894","NID10330 20160210 180015",10330,2016-02-10 10:00:15,-115.5819,36.03724,2.4,"MULD",26,39949
"1895","NID10330 20160210 190030",10330,2016-02-10 11:00:30,-115.5793,36.03754,3,"MULD",26,39949
"1896","NID10330 20160210 200030",10330,2016-02-10 12:00:30,-115.579,36.03827,2.4,"MULD",26,39949
"1897","NID10330 20160210 210014",10330,2016-02-10 13:00:14,-115.5791,36.03828,2.8,"MULD",26,39949
"1898","NID10330 20160210 220030",10330,2016-02-10 14:00:30,-115.5782,36.03962,2.6,"MULD",26,39949
"1899","NID10330 20160210 230019",10330,2016-02-10 15:00:19,-115.5779,36.0402,1.6,"MULD",26,39949
