"","locid","ndowid","timestamp","long_x","lat_y","hdop","species","mgmtarea","deviceid"
"1422","NID10314 20160207 230017",10314,"2016-02-07 23:00:17",-115.5096,35.98138,4.6,"MULD",26,39954
"1423","NID10314 20160208 000029",10314,"2016-02-08 00:00:29",-115.5093,35.98122,2.6,"MULD",26,39954
"1424","NID10314 20160208 010024",10314,"2016-02-08 01:00:24",-115.5093,35.98121,1.8,"MULD",26,39954
"1425","NID10314 20160208 020007",10314,"2016-02-08 02:00:07",-115.5083,35.98133,2.8,"MULD",26,39954
"1426","NID10314 20160208 030020",10314,"2016-02-08 03:00:20",-115.5079,35.98151,1.8,"MULD",26,39954
"1427","NID10314 20160208 040015",10314,"2016-02-08 04:00:15",-115.5078,35.98146,2.4,"MULD",26,39954
"1428","NID10314 20160208 050030",10314,"2016-02-08 05:00:30",-115.5079,35.98155,2.2,"MULD",26,39954
"1429","NID10314 20160208 060014",10314,"2016-02-08 06:00:14",-115.5079,35.98162,2.6,"MULD",26,39954
"1430","NID10314 20160208 070030",10314,"2016-02-08 07:00:30",-115.5081,35.98143,3.2,"MULD",26,39954
"1431","NID10314 20160208 080013",10314,"2016-02-08 08:00:13",-115.5078,35.98098,4.2,"MULD",26,39954
"1432","NID10314 20160208 090030",10314,"2016-02-08 09:00:30",-115.5057,35.98035,1.4,"MULD",26,39954
"1433","NID10314 20160208 100013",10314,"2016-02-08 10:00:13",-115.5059,35.98037,2.6,"MULD",26,39954
"1434","NID10314 20160208 110015",10314,"2016-02-08 11:00:15",-115.5043,35.97854,3.2,"MULD",26,39954
"1435","NID10314 20160208 120032",10314,"2016-02-08 12:00:32",-115.5045,35.9785,2,"MULD",26,39954
"1436","NID10314 20160208 130030",10314,"2016-02-08 13:00:30",-115.5044,35.97858,1.8,"MULD",26,39954
"1437","NID10314 20160208 140014",10314,"2016-02-08 14:00:14",-115.5038,35.97806,2.4,"MULD",26,39954
"1438","NID10314 20160208 150015",10314,"2016-02-08 15:00:15",-115.5044,35.97785,3,"MULD",26,39954
"1439","NID10314 20160208 160043",10314,"2016-02-08 16:00:43",-115.5045,35.97792,3,"MULD",26,39954
"1440","NID10314 20160208 170013",10314,"2016-02-08 17:00:13",-115.5045,35.97782,4,"MULD",26,39954
"1441","NID10314 20160208 180045",10314,"2016-02-08 18:00:45",-115.5041,35.97795,3,"MULD",26,39954
"1442","NID10314 20160208 190030",10314,"2016-02-08 19:00:30",-115.5041,35.97792,2.8,"MULD",26,39954
"1443","NID10314 20160208 200028",10314,"2016-02-08 20:00:28",-115.5041,35.97798,3.6,"MULD",26,39954
"1444","NID10314 20160208 210015",10314,"2016-02-08 21:00:15",-115.5041,35.97805,3.6,"MULD",26,39954
"1445","NID10314 20160208 220210",10314,"2016-02-08 22:02:10",-115.5024,35.97839,2.6,"MULD",26,39954
"1446","NID10314 20160208 230014",10314,"2016-02-08 23:00:14",-115.502,35.97825,3,"MULD",26,39954
"1447","NID10314 20160209 000030",10314,"2016-02-09 00:00:30",-115.502,35.97832,2,"MULD",26,39954
"1448","NID10314 20160209 010030",10314,"2016-02-09 01:00:30",-115.5021,35.97811,2,"MULD",26,39954
"1449","NID10314 20160209 020015",10314,"2016-02-09 02:00:15",-115.5022,35.97785,6.2,"MULD",26,39954
"1450","NID10314 20160209 030030",10314,"2016-02-09 03:00:30",-115.5022,35.97787,2,"MULD",26,39954
"1451","NID10314 20160209 040030",10314,"2016-02-09 04:00:30",-115.5022,35.97784,2.2,"MULD",26,39954
"1452","NID10314 20160209 050013",10314,"2016-02-09 05:00:13",-115.5022,35.97787,2.6,"MULD",26,39954
"1453","NID10314 20160209 060013",10314,"2016-02-09 06:00:13",-115.5028,35.9779,1.8,"MULD",26,39954
"1454","NID10314 20160209 070031",10314,"2016-02-09 07:00:31",-115.5029,35.97794,4,"MULD",26,39954
"1455","NID10314 20160209 080013",10314,"2016-02-09 08:00:13",-115.5024,35.97787,4,"MULD",26,39954
"1456","NID10314 20160209 090030",10314,"2016-02-09 09:00:30",-115.5025,35.97785,2.2,"MULD",26,39954
"1457","NID10314 20160209 100030",10314,"2016-02-09 10:00:30",-115.5024,35.97783,3.4,"MULD",26,39954
"1458","NID10314 20160209 110014",10314,"2016-02-09 11:00:14",-115.5024,35.97816,2.4,"MULD",26,39954
"1459","NID10314 20160209 120015",10314,"2016-02-09 12:00:15",-115.5024,35.97819,2.6,"MULD",26,39954
"1460","NID10314 20160209 130019",10314,"2016-02-09 13:00:19",-115.5037,35.97902,1.6,"MULD",26,39954
"1461","NID10314 20160209 140030",10314,"2016-02-09 14:00:30",-115.5038,35.97884,2.4,"MULD",26,39954
"1462","NID10314 20160209 150013",10314,"2016-02-09 15:00:13",-115.5038,35.97886,2.4,"MULD",26,39954
"1463","NID10314 20160209 160035",10314,"2016-02-09 16:00:35",-115.5037,35.97892,3,"MULD",26,39954
"1464","NID10314 20160209 170013",10314,"2016-02-09 17:00:13",-115.5051,35.97832,4,"MULD",26,39954
"1465","NID10314 20160209 180030",10314,"2016-02-09 18:00:30",-115.5063,35.97777,2.2,"MULD",26,39954
"1466","NID10314 20160209 190030",10314,"2016-02-09 19:00:30",-115.5062,35.97786,2.4,"MULD",26,39954
"1467","NID10314 20160209 200013",10314,"2016-02-09 20:00:13",-115.5063,35.97783,2,"MULD",26,39954
"1468","NID10314 20160209 210012",10314,"2016-02-09 21:00:12",-115.5064,35.97784,1.8,"MULD",26,39954
"1469","NID10314 20160209 220022",10314,"2016-02-09 22:00:22",-115.5063,35.97778,1.8,"MULD",26,39954
"1470","NID10314 20160209 230014",10314,"2016-02-09 23:00:14",-115.5066,35.97761,3,"MULD",26,39954
"1471","NID10314 20160210 000030",10314,"2016-02-10 00:00:30",-115.5065,35.97749,1.6,"MULD",26,39954
"1472","NID10314 20160210 010012",10314,"2016-02-10 01:00:12",-115.5062,35.97718,2.4,"MULD",26,39954
"1473","NID10314 20160210 020031",10314,"2016-02-10 02:00:31",-115.5062,35.97714,3.6,"MULD",26,39954
"1474","NID10314 20160210 030020",10314,"2016-02-10 03:00:20",-115.5064,35.97671,4.4,"MULD",26,39954
"1475","NID10314 20160210 040030",10314,"2016-02-10 04:00:30",-115.5063,35.97668,1.8,"MULD",26,39954
"1476","NID10314 20160210 050011",10314,"2016-02-10 05:00:11",-115.5064,35.97669,3.4,"MULD",26,39954
"1477","NID10314 20160210 060014",10314,"2016-02-10 06:00:14",-115.5064,35.97663,3.6,"MULD",26,39954
"1478","NID10314 20160210 070030",10314,"2016-02-10 07:00:30",-115.5064,35.97636,2,"MULD",26,39954
"1479","NID10314 20160210 080059",10314,"2016-02-10 08:00:59",-115.5088,35.97502,3,"MULD",26,39954
"1480","NID10314 20160210 090013",10314,"2016-02-10 09:00:13",-115.5102,35.97391,3.2,"MULD",26,39954
"1481","NID10314 20160210 100030",10314,"2016-02-10 10:00:30",-115.5105,35.97369,3.4,"MULD",26,39954
"1482","NID10314 20160210 110013",10314,"2016-02-10 11:00:13",-115.5105,35.97372,4.4,"MULD",26,39954
"1483","NID10314 20160210 120030",10314,"2016-02-10 12:00:30",-115.5106,35.97369,1.8,"MULD",26,39954
"1484","NID10314 20160210 130030",10314,"2016-02-10 13:00:30",-115.5105,35.97366,2.4,"MULD",26,39954
"1485","NID10314 20160210 140011",10314,"2016-02-10 14:00:11",-115.5104,35.97359,2.2,"MULD",26,39954
"1486","NID10314 20160210 150030",10314,"2016-02-10 15:00:30",-115.5105,35.97369,2.4,"MULD",26,39954
"1487","NID10314 20160210 160030",10314,"2016-02-10 16:00:30",-115.5105,35.97373,2.2,"MULD",26,39954
"1488","NID10314 20160210 170012",10314,"2016-02-10 17:00:12",-115.5104,35.97345,3,"MULD",26,39954
"1489","NID10314 20160210 180013",10314,"2016-02-10 18:00:13",-115.5109,35.97338,3,"MULD",26,39954
"1490","NID10314 20160210 190030",10314,"2016-02-10 19:00:30",-115.5112,35.97351,2.2,"MULD",26,39954
"1491","NID10314 20160210 200013",10314,"2016-02-10 20:00:13",-115.5111,35.97357,3.4,"MULD",26,39954
"1492","NID10314 20160210 210055",10314,"2016-02-10 21:00:55",-115.5111,35.9735,1.6,"MULD",26,39954
"1493","NID10314 20160210 220048",10314,"2016-02-10 22:00:48",-115.5115,35.97355,2.8,"MULD",26,39954
"1494","NID10314 20160210 230012",10314,"2016-02-10 23:00:12",-115.5116,35.97366,5.6,"MULD",26,39954
"1495","NID10314 20160211 000030",10314,"2016-02-11 00:00:30",-115.5117,35.97362,2,"MULD",26,39954
"1496","NID10314 20160211 010019",10314,"2016-02-11 01:00:19",-115.5117,35.97359,1.8,"MULD",26,39954
"1497","NID10314 20160211 020012",10314,"2016-02-11 02:00:12",-115.5116,35.9736,2.8,"MULD",26,39954
"1498","NID10314 20160211 030030",10314,"2016-02-11 03:00:30",-115.5115,35.97358,2.4,"MULD",26,39954
"1499","NID10314 20160211 040031",10314,"2016-02-11 04:00:31",-115.5116,35.97361,1.6,"MULD",26,39954
"1500","NID10314 20160211 050013",10314,"2016-02-11 05:00:13",-115.5117,35.97366,1.8,"MULD",26,39954
"1501","NID10314 20160211 060013",10314,"2016-02-11 06:00:13",-115.5117,35.97361,1.6,"MULD",26,39954
"1502","NID10314 20160211 070030",10314,"2016-02-11 07:00:30",-115.5115,35.97348,3.6,"MULD",26,39954
"1503","NID10314 20160211 080005",10314,"2016-02-11 08:00:05",-115.5123,35.97361,2.2,"MULD",26,39954
"1504","NID10314 20160211 090030",10314,"2016-02-11 09:00:30",-115.5124,35.97329,3.6,"MULD",26,39954
"1505","NID10314 20160211 100030",10314,"2016-02-11 10:00:30",-115.5146,35.97294,3.6,"MULD",26,39954
"1506","NID10314 20160211 110016",10314,"2016-02-11 11:00:16",-115.5146,35.97308,2.8,"MULD",26,39954
"1507","NID10314 20160211 120049",10314,"2016-02-11 12:00:49",-115.5146,35.97316,2.8,"MULD",26,39954
"1508","NID10314 20160211 130118",10314,"2016-02-11 13:01:18",-115.5146,35.97313,6.4,"MULD",26,39954
"1509","NID10314 20160211 140030",10314,"2016-02-11 14:00:30",-115.5146,35.97311,2.6,"MULD",26,39954
"1510","NID10314 20160211 150020",10314,"2016-02-11 15:00:20",-115.515,35.97304,2.2,"MULD",26,39954
"1511","NID10314 20160211 160032",10314,"2016-02-11 16:00:32",-115.5157,35.97309,6.6,"MULD",26,39954
"1512","NID10314 20160211 170030",10314,"2016-02-11 17:00:30",-115.5166,35.97315,1.8,"MULD",26,39954
"1513","NID10314 20160211 180019",10314,"2016-02-11 18:00:19",-115.5166,35.97316,1.6,"MULD",26,39954
"1514","NID10314 20160211 190030",10314,"2016-02-11 19:00:30",-115.5166,35.97315,2,"MULD",26,39954
"1515","NID10314 20160211 200028",10314,"2016-02-11 20:00:28",-115.5169,35.97316,2.4,"MULD",26,39954
"1516","NID10314 20160211 210030",10314,"2016-02-11 21:00:30",-115.5168,35.97322,1.6,"MULD",26,39954
"1517","NID10314 20160211 220121",10314,"2016-02-11 22:01:21",-115.5168,35.9732,2.8,"MULD",26,39954
"1518","NID10314 20160211 230013",10314,"2016-02-11 23:00:13",-115.5168,35.97319,5,"MULD",26,39954
"1519","NID10314 20160212 000030",10314,"2016-02-12 00:00:30",-115.5168,35.97302,3.4,"MULD",26,39954
"1520","NID10314 20160212 010019",10314,"2016-02-12 01:00:19",-115.5172,35.97314,3.4,"MULD",26,39954
"1521","NID10314 20160212 020019",10314,"2016-02-12 02:00:19",-115.5173,35.97302,1.8,"MULD",26,39954
"1522","NID10314 20160212 030054",10314,"2016-02-12 03:00:54",-115.5173,35.97305,2.4,"MULD",26,39954
"1523","NID10314 20160212 040048",10314,"2016-02-12 04:00:48",-115.5173,35.97305,1.8,"MULD",26,39954
"1524","NID10314 20160212 050004",10314,"2016-02-12 05:00:04",-115.5172,35.9731,1.8,"MULD",26,39954
"1525","NID10314 20160212 060030",10314,"2016-02-12 06:00:30",-115.5174,35.97303,2.6,"MULD",26,39954
"1526","NID10314 20160212 070019",10314,"2016-02-12 07:00:19",-115.5175,35.97308,3,"MULD",26,39954
"1527","NID10314 20160212 080024",10314,"2016-02-12 08:00:24",-115.5174,35.97303,2.2,"MULD",26,39954
"1528","NID10314 20160212 090012",10314,"2016-02-12 09:00:12",-115.5177,35.97298,2,"MULD",26,39954
"1529","NID10314 20160212 100013",10314,"2016-02-12 10:00:13",-115.5185,35.9738,5.6,"MULD",26,39954
"1530","NID10314 20160212 110032",10314,"2016-02-12 11:00:32",-115.52,35.97506,2.4,"MULD",26,39954
"1531","NID10314 20160212 120007",10314,"2016-02-12 12:00:07",-115.5201,35.97508,3.8,"MULD",26,39954
"1532","NID10314 20160212 130100",10314,"2016-02-12 13:01:00",-115.5205,35.97516,2.2,"MULD",26,39954
"1533","NID10314 20160212 140014",10314,"2016-02-12 14:00:14",-115.5206,35.97515,3.4,"MULD",26,39954
"1534","NID10314 20160212 150020",10314,"2016-02-12 15:00:20",-115.5206,35.97517,2.8,"MULD",26,39954
"1535","NID10314 20160212 160048",10314,"2016-02-12 16:00:48",-115.522,35.97591,3,"MULD",26,39954
"1536","NID10314 20160212 170030",10314,"2016-02-12 17:00:30",-115.5269,35.97496,2.2,"MULD",26,39954
"1537","NID10314 20160212 180018",10314,"2016-02-12 18:00:18",-115.5274,35.97482,2,"MULD",26,39954
"1538","NID10314 20160212 190029",10314,"2016-02-12 19:00:29",-115.5274,35.97482,3.8,"MULD",26,39954
"1539","NID10314 20160212 200011",10314,"2016-02-12 20:00:11",-115.5274,35.97484,5.8,"MULD",26,39954
"1540","NID10314 20160212 210011",10314,"2016-02-12 21:00:11",-115.5276,35.97486,4.2,"MULD",26,39954
"1541","NID10314 20160212 220031",10314,"2016-02-12 22:00:31",-115.5269,35.97467,2.8,"MULD",26,39954
"1542","NID10314 20160212 230019",10314,"2016-02-12 23:00:19",-115.5269,35.9747,4.4,"MULD",26,39954
"1543","NID10314 20160213 000030",10314,"2016-02-13 00:00:30",-115.5269,35.97471,1.8,"MULD",26,39954
"1544","NID10314 20160213 010018",10314,"2016-02-13 01:00:18",-115.5268,35.97552,1.8,"MULD",26,39954
"1545","NID10314 20160213 020030",10314,"2016-02-13 02:00:30",-115.5277,35.97737,2,"MULD",26,39954
"1546","NID10314 20160213 030019",10314,"2016-02-13 03:00:19",-115.5282,35.97742,2,"MULD",26,39954
"1547","NID10314 20160213 040030",10314,"2016-02-13 04:00:30",-115.5281,35.97744,1.8,"MULD",26,39954
"1548","NID10314 20160213 050018",10314,"2016-02-13 05:00:18",-115.5282,35.97744,2.2,"MULD",26,39954
"1549","NID10314 20160213 060010",10314,"2016-02-13 06:00:10",-115.5282,35.97759,1.6,"MULD",26,39954
"1550","NID10314 20160213 070029",10314,"2016-02-13 07:00:29",-115.5286,35.97768,1.8,"MULD",26,39954
"1551","NID10314 20160213 080018",10314,"2016-02-13 08:00:18",-115.5287,35.97757,3,"MULD",26,39954
"1552","NID10314 20160213 090011",10314,"2016-02-13 09:00:11",-115.5286,35.97758,2,"MULD",26,39954
"1553","NID10314 20160213 100029",10314,"2016-02-13 10:00:29",-115.5286,35.97755,1.6,"MULD",26,39954
"1554","NID10314 20160213 110020",10314,"2016-02-13 11:00:20",-115.5284,35.97779,3.6,"MULD",26,39954
"1555","NID10314 20160213 120011",10314,"2016-02-13 12:00:11",-115.5285,35.97821,2.4,"MULD",26,39954
"1556","NID10314 20160213 130019",10314,"2016-02-13 13:00:19",-115.5286,35.97819,2.4,"MULD",26,39954
"1557","NID10314 20160213 140029",10314,"2016-02-13 14:00:29",-115.5286,35.9782,2.4,"MULD",26,39954
"1558","NID10314 20160213 150018",10314,"2016-02-13 15:00:18",-115.5284,35.97802,2.2,"MULD",26,39954
"1559","NID10314 20160213 160030",10314,"2016-02-13 16:00:30",-115.5287,35.97814,2.6,"MULD",26,39954
"1560","NID10314 20160213 170018",10314,"2016-02-13 17:00:18",-115.5284,35.97791,3.8,"MULD",26,39954
"1561","NID10314 20160213 180030",10314,"2016-02-13 18:00:30",-115.5278,35.97818,1.4,"MULD",26,39954
"1562","NID10314 20160213 190017",10314,"2016-02-13 19:00:17",-115.5271,35.97811,3.6,"MULD",26,39954
"1563","NID10314 20160213 200030",10314,"2016-02-13 20:00:30",-115.5272,35.97811,2.6,"MULD",26,39954
"1564","NID10314 20160213 210018",10314,"2016-02-13 21:00:18",-115.5272,35.97807,2.6,"MULD",26,39954
"1565","NID10314 20160213 220030",10314,"2016-02-13 22:00:30",-115.5272,35.9781,2,"MULD",26,39954
"1566","NID10314 20160213 230018",10314,"2016-02-13 23:00:18",-115.5281,35.97805,3.8,"MULD",26,39954
"1567","NID10314 20160214 000010",10314,"2016-02-14 00:00:10",-115.5282,35.97755,4.6,"MULD",26,39954
"1568","NID10314 20160214 010036",10314,"2016-02-14 01:00:36",-115.5283,35.97747,3.6,"MULD",26,39954
"1569","NID10314 20160214 020030",10314,"2016-02-14 02:00:30",-115.5283,35.97752,2.2,"MULD",26,39954
"1570","NID10314 20160214 030022",10314,"2016-02-14 03:00:22",-115.5282,35.97763,4.6,"MULD",26,39954
"1571","NID10314 20160214 040048",10314,"2016-02-14 04:00:48",-115.5282,35.97789,1.8,"MULD",26,39954
"1572","NID10314 20160214 050010",10314,"2016-02-14 05:00:10",-115.5281,35.97781,2.6,"MULD",26,39954
"1573","NID10314 20160214 060010",10314,"2016-02-14 06:00:10",-115.5281,35.97781,2,"MULD",26,39954
"1574","NID10314 20160214 070030",10314,"2016-02-14 07:00:30",-115.5281,35.97783,2.4,"MULD",26,39954
"1575","NID10314 20160214 080016",10314,"2016-02-14 08:00:16",-115.5283,35.97771,2.6,"MULD",26,39954
"1576","NID10314 20160214 090030",10314,"2016-02-14 09:00:30",-115.5296,35.97662,1.8,"MULD",26,39954
"1577","NID10314 20160214 100017",10314,"2016-02-14 10:00:17",-115.5296,35.97657,2.4,"MULD",26,39954
"1578","NID10314 20160214 110009",10314,"2016-02-14 11:00:09",-115.5297,35.97675,4,"MULD",26,39954
"1579","NID10314 20160214 120030",10314,"2016-02-14 12:00:30",-115.5299,35.97688,3.4,"MULD",26,39954
"1580","NID10314 20160214 130021",10314,"2016-02-14 13:00:21",-115.5303,35.97683,2.2,"MULD",26,39954
"1581","NID10314 20160214 140124",10314,"2016-02-14 14:01:24",-115.5305,35.9768,2.4,"MULD",26,39954
"1582","NID10314 20160214 150017",10314,"2016-02-14 15:00:17",-115.5305,35.97683,3.2,"MULD",26,39954
"1583","NID10314 20160214 160030",10314,"2016-02-14 16:00:30",-115.5305,35.97683,1.6,"MULD",26,39954
"1584","NID10314 20160214 170017",10314,"2016-02-14 17:00:17",-115.5309,35.9768,3.4,"MULD",26,39954
"1585","NID10314 20160214 180018",10314,"2016-02-14 18:00:18",-115.5319,35.97757,3.6,"MULD",26,39954
"1586","NID10314 20160214 190030",10314,"2016-02-14 19:00:30",-115.5341,35.97757,3.2,"MULD",26,39954
"1587","NID10314 20160214 200017",10314,"2016-02-14 20:00:17",-115.5341,35.97758,3.2,"MULD",26,39954
"1588","NID10314 20160214 210054",10314,"2016-02-14 21:00:54",-115.5338,35.97746,2,"MULD",26,39954
"1589","NID10314 20160214 220049",10314,"2016-02-14 22:00:49",-115.5331,35.97721,2.2,"MULD",26,39954
"1590","NID10314 20160214 230009",10314,"2016-02-14 23:00:09",-115.5331,35.97717,4,"MULD",26,39954
"1591","NID10314 20160215 000030",10314,"2016-02-15 00:00:30",-115.5339,35.97702,3,"MULD",26,39954
"1592","NID10314 20160215 010011",10314,"2016-02-15 01:00:11",-115.5432,35.97668,2,"MULD",26,39954
"1593","NID10314 20160215 020118",10314,"2016-02-15 02:01:18",-115.5433,35.97892,4.4,"MULD",26,39954
"1594","NID10314 20160215 030048",10314,"2016-02-15 03:00:48",-115.5422,35.98026,1.8,"MULD",26,39954
"1595","NID10314 20160215 040011",10314,"2016-02-15 04:00:11",-115.546,35.98081,2.8,"MULD",26,39954
"1596","NID10314 20160215 050030",10314,"2016-02-15 05:00:30",-115.5474,35.9818,2.6,"MULD",26,39954
"1597","NID10314 20160215 060016",10314,"2016-02-15 06:00:16",-115.5474,35.98182,2,"MULD",26,39954
"1598","NID10314 20160215 070002",10314,"2016-02-15 07:00:02",-115.5474,35.98202,3.8,"MULD",26,39954
"1599","NID10314 20160215 080048",10314,"2016-02-15 08:00:48",-115.5455,35.98217,2.8,"MULD",26,39954
"1600","NID10314 20160215 090028",10314,"2016-02-15 09:00:28",-115.5459,35.98217,2,"MULD",26,39954
"1601","NID10314 20160215 100035",10314,"2016-02-15 10:00:35",-115.5457,35.98218,3.4,"MULD",26,39954
"1602","NID10314 20160215 110017",10314,"2016-02-15 11:00:17",-115.5458,35.98223,2.4,"MULD",26,39954
"1603","NID10314 20160215 120030",10314,"2016-02-15 12:00:30",-115.5463,35.98112,5,"MULD",26,39954
"1604","NID10314 20160215 130048",10314,"2016-02-15 13:00:48",-115.5458,35.98146,2.4,"MULD",26,39954
"1605","NID10314 20160215 140030",10314,"2016-02-15 14:00:30",-115.5457,35.98142,2.8,"MULD",26,39954
"1606","NID10314 20160215 150018",10314,"2016-02-15 15:00:18",-115.5457,35.98112,3,"MULD",26,39954
"1607","NID10314 20160215 160032",10314,"2016-02-15 16:00:32",-115.5457,35.98094,7.8,"MULD",26,39954
"1608","NID10314 20160215 170049",10314,"2016-02-15 17:00:49",-115.5459,35.98031,2.8,"MULD",26,39954
"1609","NID10314 20160215 180009",10314,"2016-02-15 18:00:09",-115.547,35.97971,3.4,"MULD",26,39954
"1610","NID10314 20160215 190001",10314,"2016-02-15 19:00:01",-115.5483,35.98064,1.8,"MULD",26,39954
"1611","NID10314 20160215 200035",10314,"2016-02-15 20:00:35",-115.55,35.97782,3.2,"MULD",26,39954
"1612","NID10314 20160215 210125",10314,"2016-02-15 21:01:25",-115.5539,35.97401,7,"MULD",26,39954
"1613","NID10314 20160215 220104",10314,"2016-02-15 22:01:04",-115.5578,35.96793,5.2,"MULD",26,39954
"1614","NID10314 20160215 230011",10314,"2016-02-15 23:00:11",-115.558,35.96544,3.6,"MULD",26,39954
"1615","NID10314 20160216 000047",10314,"2016-02-16 00:00:47",-115.558,35.96543,2,"MULD",26,39954
"1616","NID10314 20160216 010017",10314,"2016-02-16 01:00:17",-115.5582,35.9649,1.8,"MULD",26,39954
"1617","NID10314 20160216 020030",10314,"2016-02-16 02:00:30",-115.5585,35.96151,2.4,"MULD",26,39954
"1618","NID10314 20160216 030016",10314,"2016-02-16 03:00:16",-115.5584,35.95993,2.4,"MULD",26,39954
"1619","NID10314 20160216 040030",10314,"2016-02-16 04:00:30",-115.5584,35.96057,1.6,"MULD",26,39954
"1620","NID10314 20160216 050015",10314,"2016-02-16 05:00:15",-115.5584,35.96059,2.2,"MULD",26,39954
"1621","NID10314 20160216 060048",10314,"2016-02-16 06:00:48",-115.5586,35.96036,4.2,"MULD",26,39954
"1622","NID10314 20160216 070030",10314,"2016-02-16 07:00:30",-115.5585,35.95998,7.6,"MULD",26,39954
"1623","NID10314 20160216 080118",10314,"2016-02-16 08:01:18",-115.5559,35.96208,4.2,"MULD",26,39954
"1624","NID10314 20160216 090022",10314,"2016-02-16 09:00:22",-115.5558,35.96228,2.6,"MULD",26,39954
"1625","NID10314 20160216 100031",10314,"2016-02-16 10:00:31",-115.5558,35.96217,3.2,"MULD",26,39954
"1626","NID10314 20160216 110100",10314,"2016-02-16 11:01:00",-115.5558,35.96224,6.2,"MULD",26,39954
"1627","NID10314 20160216 120030",10314,"2016-02-16 12:00:30",-115.5557,35.96214,4.6,"MULD",26,39954
"1628","NID10314 20160216 130017",10314,"2016-02-16 13:00:17",-115.5556,35.96204,3.8,"MULD",26,39954
"1629","NID10314 20160216 140054",10314,"2016-02-16 14:00:54",-115.5558,35.96191,3.6,"MULD",26,39954
"1630","NID10314 20160216 150030",10314,"2016-02-16 15:00:30",-115.5558,35.96192,2.8,"MULD",26,39954
"1631","NID10314 20160216 160055",10314,"2016-02-16 16:00:55",-115.5557,35.96198,4,"MULD",26,39954
"1632","NID10314 20160216 170019",10314,"2016-02-16 17:00:19",-115.5562,35.96116,3.6,"MULD",26,39954
"1633","NID10314 20160216 180030",10314,"2016-02-16 18:00:30",-115.5562,35.9611,2.8,"MULD",26,39954
"1634","NID10314 20160216 190009",10314,"2016-02-16 19:00:09",-115.5563,35.96135,3.8,"MULD",26,39954
"1635","NID10314 20160216 200007",10314,"2016-02-16 20:00:07",-115.5564,35.96117,5.2,"MULD",26,39954
"1636","NID10314 20160216 210100",10314,"2016-02-16 21:01:00",-115.5561,35.96113,4,"MULD",26,39954
"1637","NID10314 20160216 220047",10314,"2016-02-16 22:00:47",-115.5562,35.96115,3.2,"MULD",26,39954
"1638","NID10314 20160216 230015",10314,"2016-02-16 23:00:15",-115.5563,35.96126,2.8,"MULD",26,39954
"1639","NID10314 20160217 000029",10314,"2016-02-17 00:00:29",-115.5562,35.96125,2.8,"MULD",26,39954
"1640","NID10314 20160217 010018",10314,"2016-02-17 01:00:18",-115.556,35.95929,2.8,"MULD",26,39954
"1641","NID10314 20160217 020059",10314,"2016-02-17 02:00:59",-115.5549,35.95908,2.8,"MULD",26,39954
"1642","NID10314 20160217 030026",10314,"2016-02-17 03:00:26",-115.554,35.9577,1.8,"MULD",26,39954
"1643","NID10314 20160217 040017",10314,"2016-02-17 04:00:17",-115.5541,35.95763,6.2,"MULD",26,39954
"1644","NID10314 20160217 050032",10314,"2016-02-17 05:00:32",-115.554,35.95768,2.4,"MULD",26,39954
"1645","NID10314 20160217 060008",10314,"2016-02-17 06:00:08",-115.5537,35.95757,2.2,"MULD",26,39954
"1646","NID10314 20160217 070108",10314,"2016-02-17 07:01:08",-115.554,35.95801,4.4,"MULD",26,39954
"1647","NID10314 20160217 080032",10314,"2016-02-17 08:00:32",-115.5549,35.95877,3,"MULD",26,39954
"1648","NID10314 20160217 090023",10314,"2016-02-17 09:00:23",-115.5554,35.9599,2.4,"MULD",26,39954
"1649","NID10314 20160217 100015",10314,"2016-02-17 10:00:15",-115.5554,35.95987,3,"MULD",26,39954
"1650","NID10314 20160217 110018",10314,"2016-02-17 11:00:18",-115.5556,35.95988,2.4,"MULD",26,39954
"1651","NID10314 20160217 120029",10314,"2016-02-17 12:00:29",-115.5551,35.95882,4.4,"MULD",26,39954
"1652","NID10314 20160217 130014",10314,"2016-02-17 13:00:14",-115.5552,35.95878,3,"MULD",26,39954
"1653","NID10314 20160217 140029",10314,"2016-02-17 14:00:29",-115.5553,35.95878,2.8,"MULD",26,39954
"1654","NID10314 20160217 150014",10314,"2016-02-17 15:00:14",-115.5552,35.95862,2.8,"MULD",26,39954
"1655","NID10314 20160217 160030",10314,"2016-02-17 16:00:30",-115.5553,35.95804,1.8,"MULD",26,39954
"1656","NID10314 20160217 170014",10314,"2016-02-17 17:00:14",-115.556,35.95696,3.8,"MULD",26,39954
"1657","NID10314 20160217 180030",10314,"2016-02-17 18:00:30",-115.5557,35.9542,1.8,"MULD",26,39954
"1658","NID10314 20160217 190013",10314,"2016-02-17 19:00:13",-115.5554,35.95301,2.6,"MULD",26,39954
"1659","NID10314 20160217 200013",10314,"2016-02-17 20:00:13",-115.5554,35.95303,2,"MULD",26,39954
"1660","NID10314 20160217 210014",10314,"2016-02-17 21:00:14",-115.5544,35.95396,5,"MULD",26,39954
"1661","NID10314 20160217 220049",10314,"2016-02-17 22:00:49",-115.5551,35.95344,1.8,"MULD",26,39954
"1662","NID10314 20160217 230014",10314,"2016-02-17 23:00:14",-115.5546,35.95384,2.6,"MULD",26,39954
"1663","NID10314 20160218 000013",10314,"2016-02-18 00:00:13",-115.5548,35.95449,5,"MULD",26,39954
